"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25"
"01/01/2006","46","Ozone","Centennial","56-001-9991","AQS","46",".","."
"01/02/2006","44","Ozone","Centennial","56-001-9991","AQS","44",".","."
"01/05/2006","46","Ozone","Centennial","56-001-9991","AQS","46","25","."
"01/06/2006","45","Ozone","Centennial","56-001-9991","AQS","45",".","."
"01/07/2006","44","Ozone","Centennial","56-001-9991","AQS","44",".","."
"01/08/2006","44","Ozone","Centennial","56-001-9991","AQS","44",".","."
"01/09/2006","44","Ozone","Centennial","56-001-9991","AQS","44",".","."
"01/10/2006","47","Ozone","Centennial","56-001-9991","AQS","47",".","."
"01/11/2006","44","Ozone","Centennial","56-001-9991","AQS","44","40","."
"01/12/2006","44","Ozone","Centennial","56-001-9991","AQS","44",".","."
"01/13/2006","44","Ozone","Centennial","56-001-9991","AQS","44",".","."
"01/14/2006","44","Ozone","Centennial","56-001-9991","AQS","44",".","."
"01/15/2006","45","Ozone","Centennial","56-001-9991","AQS","45",".","."
"01/16/2006","44","Ozone","Centennial","56-001-9991","AQS","44",".","."
"01/17/2006","44","Ozone","Centennial","56-001-9991","AQS","44","35","."
"01/18/2006","45","Ozone","Centennial","56-001-9991","AQS","45",".","."
"01/19/2006","44","Ozone","Centennial","56-001-9991","AQS","44",".","."
"01/20/2006","44","Ozone","Centennial","56-001-9991","AQS","44",".","."
"01/21/2006","44","Ozone","Centennial","56-001-9991","AQS","44",".","."
"01/22/2006","45","Ozone","Centennial","56-001-9991","AQS","45",".","."
"01/23/2006","45","Ozone","Centennial","56-001-9991","AQS","45","24","."
"01/24/2006","48","Ozone","Centennial","56-001-9991","AQS","48",".","."
"01/25/2006","50","Ozone","Centennial","56-001-9991","AQS","50",".","."
"01/26/2006","48","Ozone","Centennial","56-001-9991","AQS","48",".","."
"01/27/2006","54","Ozone","Centennial","56-001-9991","AQS","54",".","."
"01/28/2006","46","Ozone","Centennial","56-001-9991","AQS","46",".","."
"01/29/2006","44","Ozone","Centennial","56-001-9991","AQS","44","39","."
"01/30/2006","43","Ozone","Centennial","56-001-9991","AQS","43",".","."
"01/31/2006","47","Ozone","Centennial","56-001-9991","AQS","47",".","."
"02/01/2006","47","Ozone","Centennial","56-001-9991","AQS","47",".","."
"02/02/2006","45","Ozone","Centennial","56-001-9991","AQS","45",".","."
"02/03/2006","47","Ozone","Centennial","56-001-9991","AQS","47",".","."
"02/04/2006","51","Ozone","Centennial","56-001-9991","AQS","51","15","."
"02/05/2006","44","Ozone","Centennial","56-001-9991","AQS","44",".","."
"02/06/2006","47","Ozone","Centennial","56-001-9991","AQS","47",".","."
"02/07/2006","47","Ozone","Centennial","56-001-9991","AQS","47",".","."
"02/08/2006","44","Ozone","Centennial","56-001-9991","AQS","44",".","."
"02/09/2006","45","Ozone","Centennial","56-001-9991","AQS","45",".","."
"02/10/2006","43","Ozone","Centennial","56-001-9991","AQS","43","17","."
"02/11/2006","49","Ozone","Centennial","56-001-9991","AQS","49",".","."
"02/12/2006","46","Ozone","Centennial","56-001-9991","AQS","46",".","."
"02/13/2006","46","Ozone","Centennial","56-001-9991","AQS","46",".","."
"02/14/2006","45","Ozone","Centennial","56-001-9991","AQS","45",".","."
"02/15/2006","42","Ozone","Centennial","56-001-9991","AQS","42",".","."
"02/16/2006","44","Ozone","Centennial","56-001-9991","AQS","44","20","."
"02/17/2006","47","Ozone","Centennial","56-001-9991","AQS","47",".","."
"02/18/2006","51","Ozone","Centennial","56-001-9991","AQS","51",".","."
"02/19/2006","49","Ozone","Centennial","56-001-9991","AQS","49",".","."
"02/20/2006","47","Ozone","Centennial","56-001-9991","AQS","47",".","."
"02/21/2006","47","Ozone","Centennial","56-001-9991","AQS","47",".","."
"02/22/2006","67","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS","46","67","."
"02/23/2006","46","Ozone","Centennial","56-001-9991","AQS","46",".","."
"02/24/2006","46","Ozone","Centennial","56-001-9991","AQS","46",".","."
"02/25/2006","49","Ozone","Centennial","56-001-9991","AQS","49",".","."
"02/26/2006","58","Ozone","Centennial","56-001-9991","AQS","58",".","."
"02/27/2006","51","Ozone","Centennial","56-001-9991","AQS","51",".","."
"02/28/2006","47","Ozone","Centennial","56-001-9991","AQS","47","25","."
"03/01/2006","64","Ozone","Centennial","56-001-9991","AQS","64",".","."
"03/02/2006","50","Ozone","Centennial","56-001-9991","AQS","50",".","."
"03/03/2006","50","Ozone","Centennial","56-001-9991","AQS","50",".","."
"03/04/2006","64","Ozone","Centennial","56-001-9991","AQS","64",".","."
"03/05/2006","64","Ozone","Centennial","56-001-9991","AQS","64",".","."
"03/06/2006","46","Ozone","Centennial","56-001-9991","AQS","46","27","."
"03/07/2006","46","Ozone","Centennial","56-001-9991","AQS","46",".","."
"03/08/2006","48","Ozone","Centennial","56-001-9991","AQS","48",".","."
"03/09/2006","51","Ozone","Centennial","56-001-9991","AQS","51",".","."
"03/10/2006","51","Ozone","Centennial","56-001-9991","AQS","51",".","."
"03/11/2006","67","Ozone","Centennial","56-001-9991","AQS","67",".","."
"03/12/2006","67","Ozone","Centennial","56-001-9991","AQS","67","24","."
"03/13/2006","61","Ozone","Centennial","56-001-9991","AQS","61",".","."
"03/14/2006","50","Ozone","Centennial","56-001-9991","AQS","50",".","."
"03/15/2006","58","Ozone","Centennial","56-001-9991","AQS","58",".","."
"03/16/2006","64","Ozone","Centennial","56-001-9991","AQS","64",".","."
"03/17/2006","61","Ozone","Centennial","56-001-9991","AQS","61",".","."
"03/18/2006","48","Ozone","Centennial","56-001-9991","AQS","48","22","."
"03/19/2006","51","Ozone","Centennial","56-001-9991","AQS","51",".","."
"03/20/2006","51","Ozone","Centennial","56-001-9991","AQS","51",".","."
"03/21/2006","61","Ozone","Centennial","56-001-9991","AQS","61",".","."
"03/22/2006","61","Ozone","Centennial","56-001-9991","AQS","61",".","."
"03/23/2006","64","Ozone","Centennial","56-001-9991","AQS","64",".","."
"03/24/2006","50","Ozone","Centennial","56-001-9991","AQS","50","31","."
"03/25/2006","71","Ozone","Centennial","56-001-9991","AQS","71",".","."
"03/26/2006","58","Ozone","Centennial","56-001-9991","AQS","58",".","."
"03/27/2006","64","Ozone","Centennial","56-001-9991","AQS","64",".","."
"03/28/2006","74","Ozone","Centennial","56-001-9991","AQS","74",".","."
"03/29/2006","51","Ozone","Centennial","56-001-9991","AQS","51",".","."
"03/30/2006","48","Ozone","Centennial","56-001-9991","AQS","48","39","."
"03/31/2006","74","Ozone","Centennial","56-001-9991","AQS","74",".","."
"04/01/2006","51","Ozone","Centennial","56-001-9991","AQS","51",".","."
"04/02/2006","64","Ozone","Centennial","56-001-9991","AQS","64",".","."
"04/03/2006","54","Ozone","Centennial","56-001-9991","AQS","54",".","."
"04/04/2006","51","Ozone","Centennial","56-001-9991","AQS","51",".","."
"04/05/2006","80","Ozone","Centennial","56-001-9991","AQS","80","52","."
"04/06/2006","71","Ozone","Centennial","56-001-9991","AQS","71",".","."
"04/07/2006","71","Ozone","Centennial","56-001-9991","AQS","71",".","."
"04/08/2006","77","Ozone","Centennial","56-001-9991","AQS","77",".","."
"04/09/2006","80","Ozone","Centennial","56-001-9991","AQS","80",".","."
"04/10/2006","77","Ozone","Centennial","56-001-9991","AQS","77",".","."
"04/11/2006","64","Ozone","Centennial","56-001-9991","AQS","64","28","."
"04/12/2006","54","Ozone","Centennial","56-001-9991","AQS","54",".","."
"04/13/2006","93","Ozone","Centennial","56-001-9991","AQS","93",".","."
"04/14/2006","71","Ozone","Centennial","56-001-9991","AQS","71",".","."
"04/15/2006","46","Ozone","Centennial","56-001-9991","AQS","46",".","."
"04/16/2006","64","Ozone","Centennial","56-001-9991","AQS","64",".","."
"04/17/2006","74","Ozone","Centennial","56-001-9991","AQS","74","37","."
"04/18/2006","50","Ozone","Centennial","56-001-9991","AQS","50",".","."
"04/19/2006","67","Ozone","Centennial","56-001-9991","AQS","67",".","."
"04/20/2006","87","Ozone","Centennial","56-001-9991","AQS","87",".","."
"04/21/2006","108","Ozone","Centennial","56-001-9991","AQS","108",".","."
"04/22/2006","108","Ozone","Centennial","56-001-9991","AQS","108",".","."
"04/23/2006","77","Ozone","Centennial","56-001-9991","AQS","77","29","."
"04/24/2006","50","Ozone","Centennial","56-001-9991","AQS","50",".","."
"04/25/2006","58","Ozone","Centennial","56-001-9991","AQS","58",".","."
"04/26/2006","80","Ozone","Centennial","56-001-9991","AQS","80",".","."
"04/27/2006","84","Ozone","Centennial","56-001-9991","AQS","84",".","."
"04/28/2006","87","Ozone","Centennial","56-001-9991","AQS","87",".","."
"04/29/2006","90","Ozone","Centennial","56-001-9991","AQS","90","19","."
"04/30/2006","54","Ozone","Centennial","56-001-9991","AQS","54",".","."
"05/01/2006","71","Ozone","Centennial","56-001-9991","AQS","71",".","."
"05/02/2006","108","Ozone","Centennial","56-001-9991","AQS","108",".","."
"05/03/2006","100","Ozone","Centennial","56-001-9991","AQS","100",".","."
"05/04/2006","47","Ozone","Centennial","56-001-9991","AQS","47",".","."
"05/05/2006","48","Ozone","Centennial","56-001-9991","AQS","48","17","."
"05/06/2006","64","Ozone","Centennial","56-001-9991","AQS","64",".","."
"05/07/2006","67","Ozone","Centennial","56-001-9991","AQS","67",".","."
"05/08/2006","71","Ozone","Centennial","56-001-9991","AQS","71",".","."
"05/09/2006","100","Ozone","Centennial","56-001-9991","AQS","100",".","."
"05/10/2006","71","Ozone","Centennial","56-001-9991","AQS","71",".","."
"05/11/2006","87","Ozone","Centennial","56-001-9991","AQS","87","19","."
"05/12/2006","80","Ozone","Centennial","56-001-9991","AQS","80",".","."
"05/13/2006","50","Ozone","Centennial","56-001-9991","AQS","50",".","."
"05/14/2006","71","Ozone","Centennial","56-001-9991","AQS","71",".","."
"05/15/2006","77","Ozone","Centennial","56-001-9991","AQS","77",".","."
"05/16/2006","51","Ozone","Centennial","56-001-9991","AQS","51",".","."
"05/17/2006","50","Ozone","Centennial","56-001-9991","AQS","50","30","."
"05/18/2006","51","Ozone","Centennial","56-001-9991","AQS","51",".","."
"05/19/2006","67","Ozone","Centennial","56-001-9991","AQS","67",".","."
"05/20/2006","74","Ozone","Centennial","56-001-9991","AQS","74",".","."
"05/21/2006","58","Ozone","Centennial","56-001-9991","AQS","58",".","."
"05/22/2006","71","Ozone","Centennial","56-001-9991","AQS","71",".","."
"05/23/2006","42","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS",".","42","."
"05/24/2006","64","Ozone","Centennial","56-001-9991","AQS","64",".","."
"05/25/2006","64","Ozone","Centennial","56-001-9991","AQS","64",".","."
"05/27/2006","51","Ozone","Centennial","56-001-9991","AQS","51",".","."
"05/28/2006","50","Ozone","Centennial","56-001-9991","AQS","50",".","."
"05/29/2006","54","Ozone","Centennial","56-001-9991","AQS","54","14","."
"05/30/2006","64","Ozone","Centennial","56-001-9991","AQS","64",".","."
"05/31/2006","71","Ozone","Centennial","56-001-9991","AQS","71",".","."
"06/01/2006","74","Ozone","Centennial","56-001-9991","AQS","74",".","."
"06/02/2006","84","Ozone","Centennial","56-001-9991","AQS","84",".","."
"06/03/2006","97","Ozone","Centennial","56-001-9991","AQS","97",".","."
"06/04/2006","47","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS","46","47","."
"06/05/2006","45","Ozone","Centennial","56-001-9991","AQS","45",".","."
"06/06/2006","49","Ozone","Centennial","56-001-9991","AQS","49",".","."
"06/07/2006","46","Ozone","Centennial","56-001-9991","AQS","46",".","."
"06/08/2006","47","Ozone","Centennial","56-001-9991","AQS","47",".","."
"06/09/2006","58","Ozone","Centennial","56-001-9991","AQS","58",".","."
"06/10/2006","74","Ozone","Centennial","56-001-9991","AQS","74","19","."
"06/11/2006","64","Ozone","Centennial","56-001-9991","AQS","64",".","."
"06/12/2006","80","Ozone","Centennial","56-001-9991","AQS","80",".","."
"06/14/2006","58","Ozone","Centennial","56-001-9991","AQS","58",".","."
"06/15/2006","58","Ozone","Centennial","56-001-9991","AQS","58",".","."
"06/16/2006","51","Ozone","Centennial","56-001-9991","AQS","51","14","."
"06/17/2006","77","Ozone","Centennial","56-001-9991","AQS","77",".","."
"06/18/2006","51","Ozone","Centennial","56-001-9991","AQS","51",".","."
"06/19/2006","58","Ozone","Centennial","56-001-9991","AQS","58",".","."
"06/20/2006","54","Ozone","Centennial","56-001-9991","AQS","54",".","."
"06/21/2006","64","Ozone","Centennial","56-001-9991","AQS","64",".","."
"06/22/2006","97","Ozone","Centennial","56-001-9991","AQS","97","23","."
"06/23/2006","84","Ozone","Centennial","56-001-9991","AQS","84",".","."
"06/24/2006","61","Ozone","Centennial","56-001-9991","AQS","61",".","."
"06/25/2006","64","Ozone","Centennial","56-001-9991","AQS","64",".","."
"06/26/2006","54","Ozone","Centennial","56-001-9991","AQS","54",".","."
"06/27/2006","51","Ozone","Centennial","56-001-9991","AQS","51",".","."
"06/28/2006","49","Ozone","Centennial","56-001-9991","AQS","49","39","."
"06/29/2006","64","Ozone","Centennial","56-001-9991","AQS","64",".","."
"06/30/2006","47","Ozone","Centennial","56-001-9991","AQS","47",".","."
"07/01/2006","47","Ozone","Centennial","56-001-9991","AQS","47",".","."
"07/02/2006","45","Ozone","Centennial","56-001-9991","AQS","45",".","."
"07/03/2006","44","Ozone","Centennial","56-001-9991","AQS","44","19","."
"07/04/2006","54","Ozone","Centennial","56-001-9991","AQS","54","18","."
"07/05/2006","77","Ozone","Centennial","56-001-9991","AQS","77",".","."
"07/06/2006","49","Ozone","Centennial","56-001-9991","AQS","49",".","."
"07/07/2006","47","Ozone","Centennial","56-001-9991","AQS","47",".","."
"07/08/2006","41","Ozone","Centennial","56-001-9991","AQS","41",".","."
"07/09/2006","45","Ozone","Centennial","56-001-9991","AQS","45","37","."
"07/10/2006","46","Ozone","Centennial","56-001-9991","AQS","46","19","."
"07/11/2006","48","Ozone","Centennial","56-001-9991","AQS","48",".","."
"07/12/2006","51","Ozone","Centennial","56-001-9991","AQS","51",".","."
"07/13/2006","97","Ozone","Centennial","56-001-9991","AQS","97",".","."
"07/14/2006","74","Ozone","Centennial","56-001-9991","AQS","74",".","."
"07/15/2006","71","Ozone","Centennial","56-001-9991","AQS","71","24","."
"07/16/2006","74","Ozone","Centennial","56-001-9991","AQS","74","25","."
"07/17/2006","54","Ozone","Centennial","56-001-9991","AQS","54",".","."
"07/18/2006","58","Ozone","Centennial","56-001-9991","AQS","58",".","."
"07/19/2006","58","Ozone","Centennial","56-001-9991","AQS","58",".","."
"07/20/2006","54","Ozone","Centennial","56-001-9991","AQS","54",".","."
"07/21/2006","50","Ozone","Centennial","56-001-9991","AQS","50","29","."
"07/22/2006","58","Ozone","Centennial","56-001-9991","AQS","58","22","."
"07/23/2006","47","Ozone","Centennial","56-001-9991","AQS","47",".","."
"07/24/2006","48","Ozone","Centennial","56-001-9991","AQS","48",".","."
"07/25/2006","67","Ozone","Centennial","56-001-9991","AQS","67",".","."
"07/26/2006","80","Ozone","Centennial","56-001-9991","AQS","80",".","."
"07/27/2006","54","Ozone","Centennial","56-001-9991","AQS","54","19","."
"07/28/2006","87","Ozone","Centennial","56-001-9991","AQS","87",".","."
"07/29/2006","50","Ozone","Centennial","56-001-9991","AQS","50",".","."
"07/30/2006","80","Ozone","Centennial","56-001-9991","AQS","80",".","."
"07/31/2006","51","Ozone","Centennial","56-001-9991","AQS","51",".","."
"08/01/2006","50","Ozone","Centennial","56-001-9991","AQS","50",".","."
"08/02/2006","90","Ozone","Centennial","56-001-9991","AQS","90","18","."
"08/03/2006","71","Ozone","Centennial","56-001-9991","AQS","71",".","."
"08/04/2006","44","Ozone","Centennial","56-001-9991","AQS","44",".","."
"08/05/2006","44","Ozone","Centennial","56-001-9991","AQS","44",".","."
"08/06/2006","47","Ozone","Centennial","56-001-9991","AQS","47",".","."
"08/07/2006","44","Ozone","Centennial","56-001-9991","AQS","44",".","."
"08/08/2006","45","Ozone","Centennial","56-001-9991","AQS","45","34","."
"08/09/2006","61","Ozone","Centennial","56-001-9991","AQS","61","19","."
"08/10/2006","54","Ozone","Centennial","56-001-9991","AQS","54",".","."
"08/11/2006","51","Ozone","Centennial","56-001-9991","AQS","51",".","."
"08/12/2006","45","Ozone","Centennial","56-001-9991","AQS","45",".","."
"08/13/2006","51","Ozone","Centennial","56-001-9991","AQS","51",".","."
"08/14/2006","64","Ozone","Centennial","56-001-9991","AQS","64","10","."
"08/15/2006","64","Ozone","Centennial","56-001-9991","AQS","64","24","."
"08/16/2006","43","Ozone","Centennial","56-001-9991","AQS","43",".","."
"08/17/2006","54","Ozone","Centennial","56-001-9991","AQS","54",".","."
"08/18/2006","67","Ozone","Centennial","56-001-9991","AQS","67",".","."
"08/19/2006","48","Ozone","Centennial","56-001-9991","AQS","48",".","."
"08/20/2006","84","Ozone","Centennial","56-001-9991","AQS","84","20","."
"08/21/2006","64","Ozone","Centennial","56-001-9991","AQS","64","23","."
"08/22/2006","50","Ozone","Centennial","56-001-9991","AQS","50",".","."
"08/23/2006","50","Ozone","Centennial","56-001-9991","AQS","50",".","."
"08/24/2006","49","Ozone","Centennial","56-001-9991","AQS","49",".","."
"08/25/2006","42","Ozone","Centennial","56-001-9991","AQS","42",".","."
"08/26/2006","40","Ozone","Centennial","56-001-9991","AQS","40","30","."
"08/27/2006","44","Ozone","Centennial","56-001-9991","AQS","44","19","."
"08/28/2006","45","Ozone","Centennial","56-001-9991","AQS","45",".","."
"08/29/2006","47","Ozone","Centennial","56-001-9991","AQS","47",".","."
"08/30/2006","64","Ozone","Centennial","56-001-9991","AQS","64",".","."
"08/31/2006","44","Ozone","Centennial","56-001-9991","AQS","44",".","."
"09/01/2006","48","Ozone","Centennial","56-001-9991","AQS","48","33","."
"09/02/2006","47","Ozone","Centennial","56-001-9991","AQS","47","15","."
"09/03/2006","50","Ozone","Centennial","56-001-9991","AQS","50",".","."
"09/04/2006","50","Ozone","Centennial","56-001-9991","AQS","50",".","."
"09/05/2006","49","Ozone","Centennial","56-001-9991","AQS","49",".","."
"09/06/2006","49","Ozone","Centennial","56-001-9991","AQS","49",".","."
"09/07/2006","51","Ozone","Centennial","56-001-9991","AQS","51","26","."
"09/08/2006","47","Ozone","Centennial","56-001-9991","AQS","47","20","."
"09/09/2006","42","Ozone","Centennial","56-001-9991","AQS","42",".","."
"09/10/2006","45","Ozone","Centennial","56-001-9991","AQS","45",".","."
"09/11/2006","46","Ozone","Centennial","56-001-9991","AQS","46",".","."
"09/12/2006","50","Ozone","Centennial","56-001-9991","AQS","50",".","."
"09/13/2006","61","Ozone","Centennial","56-001-9991","AQS","61","12","."
"09/14/2006","51","Ozone","Centennial","56-001-9991","AQS","51","28","."
"09/15/2006","47","Ozone","Centennial","56-001-9991","AQS","47",".","."
"09/16/2006","43","Ozone","Centennial","56-001-9991","AQS","43",".","."
"09/17/2006","34","Ozone","Centennial","56-001-9991","AQS","34",".","."
"09/18/2006","42","Ozone","Centennial","56-001-9991","AQS","42",".","."
"09/19/2006","48","Ozone","Centennial","56-001-9991","AQS","48","38","."
"09/20/2006","44","Ozone","Centennial","56-001-9991","AQS","44","16","."
"09/21/2006","34","Ozone","Centennial","56-001-9991","AQS","34",".","."
"09/22/2006","34","Ozone","Centennial","56-001-9991","AQS","34",".","."
"09/23/2006","33","Ozone","Centennial","56-001-9991","AQS","33",".","."
"09/24/2006","39","Ozone","Centennial","56-001-9991","AQS","39",".","."
"09/25/2006","42","Ozone","Centennial","56-001-9991","AQS","42","19","."
"09/26/2006","46","Ozone","Centennial","56-001-9991","AQS","46","20","."
"09/27/2006","32","Ozone","Centennial","56-001-9991","AQS","32",".","."
"09/28/2006","41","Ozone","Centennial","56-001-9991","AQS","41",".","."
"09/29/2006","42","Ozone","Centennial","56-001-9991","AQS","42",".","."
"09/30/2006","45","Ozone","Centennial","56-001-9991","AQS","45",".","."
"10/01/2006","44","Ozone","Centennial","56-001-9991","AQS","44",".","."
"10/02/2006","46","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS","40","46","."
"10/03/2006","31","Ozone","Centennial","56-001-9991","AQS","31",".","."
"10/04/2006","31","Ozone","Centennial","56-001-9991","AQS","31",".","."
"10/05/2006","25","Ozone","Centennial","56-001-9991","AQS","25",".","."
"10/06/2006","26","Ozone","Centennial","56-001-9991","AQS","26",".","."
"10/07/2006","33","Ozone","Centennial","56-001-9991","AQS","33",".","."
"10/08/2006","29","Ozone","Centennial","56-001-9991","AQS","29","6","."
"10/09/2006","25","Ozone","Centennial","56-001-9991","AQS","25",".","."
"10/10/2006","32","Ozone","Centennial","56-001-9991","AQS","32",".","."
"10/11/2006","30","Ozone","Centennial","56-001-9991","AQS","30",".","."
"10/12/2006","33","Ozone","Centennial","56-001-9991","AQS","33",".","."
"10/13/2006","33","Ozone","Centennial","56-001-9991","AQS","33",".","."
"10/14/2006","35","Ozone","Centennial","56-001-9991","AQS","35","32","."
"10/15/2006","33","Ozone","Centennial","56-001-9991","AQS","33",".","."
"10/16/2006","35","Ozone","Centennial","56-001-9991","AQS","35",".","."
"10/17/2006","31","Ozone","Centennial","56-001-9991","AQS","31",".","."
"10/18/2006","35","Ozone","Centennial","56-001-9991","AQS","35",".","."
"10/19/2006","32","Ozone","Centennial","56-001-9991","AQS","32",".","."
"10/20/2006","31","Ozone","Centennial","56-001-9991","AQS","31","23","."
"10/21/2006","33","Ozone","Centennial","56-001-9991","AQS","33",".","."
"10/22/2006","38","Ozone","Centennial","56-001-9991","AQS","38",".","."
"10/23/2006","41","Ozone","Centennial","56-001-9991","AQS","41",".","."
"10/24/2006","36","Ozone","Centennial","56-001-9991","AQS","36",".","."
"10/25/2006","35","Ozone","Centennial","56-001-9991","AQS","35",".","."
"10/26/2006","42","Ozone","Centennial","56-001-9991","AQS","42","12","."
"10/27/2006","44","Ozone","Centennial","56-001-9991","AQS","44",".","."
"10/28/2006","45","Ozone","Centennial","56-001-9991","AQS","45",".","."
"10/29/2006","37","Ozone","Centennial","56-001-9991","AQS","37",".","."
"10/30/2006","43","Ozone","Centennial","56-001-9991","AQS","43",".","."
"10/31/2006","43","Ozone","Centennial","56-001-9991","AQS","43",".","."
"11/01/2006","42","Ozone","Centennial","56-001-9991","AQS","42","19","."
"11/02/2006","43","Ozone","Centennial","56-001-9991","AQS","43",".","."
"11/03/2006","42","Ozone","Centennial","56-001-9991","AQS","42",".","."
"11/04/2006","36","Ozone","Centennial","56-001-9991","AQS","36",".","."
"11/05/2006","36","Ozone","Centennial","56-001-9991","AQS","36",".","."
"11/06/2006","31","Ozone","Centennial","56-001-9991","AQS","31",".","."
"11/07/2006","70","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS",".","70","."
"11/08/2006","36","Ozone","Centennial","56-001-9991","AQS","36",".","."
"11/09/2006","39","Ozone","Centennial","56-001-9991","AQS","39",".","."
"11/10/2006","44","Ozone","Centennial","56-001-9991","AQS","44",".","."
"11/11/2006","47","Ozone","Centennial","56-001-9991","AQS","47",".","."
"11/12/2006","40","Ozone","Centennial","56-001-9991","AQS","40",".","."
"11/13/2006","88","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS","41","88","."
"11/14/2006","38","Ozone","Centennial","56-001-9991","AQS","38",".","."
"11/15/2006","45","Ozone","Centennial","56-001-9991","AQS","45",".","."
"11/16/2006","39","Ozone","Centennial","56-001-9991","AQS","39",".","."
"11/17/2006","40","Ozone","Centennial","56-001-9991","AQS","40",".","."
"11/19/2006","16","PM10","NORTH SITE...NORTH OF MT. CEMENT PLANT","56-001-0801","AQS",".","16","."
"11/20/2006","45","Ozone","Centennial","56-001-9991","AQS","45",".","."
"11/21/2006","46","Ozone","Centennial","56-001-9991","AQS","46",".","."
"11/23/2006","40","Ozone","Centennial","56-001-9991","AQS","40",".","."
"11/24/2006","39","Ozone","Centennial","56-001-9991","AQS","39",".","."
"11/25/2006","36","Ozone","Centennial","56-001-9991","AQS","36","33","."
"11/26/2006","40","Ozone","Centennial","56-001-9991","AQS","40",".","."
"11/27/2006","42","Ozone","Centennial","56-001-9991","AQS","42",".","."
"11/28/2006","38","Ozone","Centennial","56-001-9991","AQS","38",".","."
"11/29/2006","36","Ozone","Centennial","56-001-9991","AQS","36",".","."
"11/30/2006","41","Ozone","Centennial","56-001-9991","AQS","41",".","."
"12/01/2006","37","Ozone","Centennial","56-001-9991","AQS","37","21","."
"12/02/2006","36","Ozone","Centennial","56-001-9991","AQS","36",".","."
"12/03/2006","41","Ozone","Centennial","56-001-9991","AQS","41",".","."
"12/04/2006","41","Ozone","Centennial","56-001-9991","AQS","41",".","."
"12/05/2006","40","Ozone","Centennial","56-001-9991","AQS","40",".","."
"12/06/2006","38","Ozone","Centennial","56-001-9991","AQS","38",".","."
"12/07/2006","38","Ozone","Centennial","56-001-9991","AQS","38","26","."
"12/08/2006","40","Ozone","Centennial","56-001-9991","AQS","40",".","."
"12/09/2006","42","Ozone","Centennial","56-001-9991","AQS","42",".","."
"12/10/2006","44","Ozone","Centennial","56-001-9991","AQS","44",".","."
"12/11/2006","39","Ozone","Centennial","56-001-9991","AQS","39",".","."
"12/12/2006","36","Ozone","Centennial","56-001-9991","AQS","36",".","."
"12/13/2006","73","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS","34","73","."
"12/14/2006","31","Ozone","Centennial","56-001-9991","AQS","31",".","."
"12/15/2006","34","Ozone","Centennial","56-001-9991","AQS","34",".","."
"12/16/2006","36","Ozone","Centennial","56-001-9991","AQS","36",".","."
"12/17/2006","40","Ozone","Centennial","56-001-9991","AQS","40",".","."
"12/18/2006","39","Ozone","Centennial","56-001-9991","AQS","39",".","."
"12/19/2006","39","Ozone","Centennial","56-001-9991","AQS","39","28","."
"12/20/2006","37","Ozone","Centennial","56-001-9991","AQS","37",".","."
"12/21/2006","41","Ozone","Centennial","56-001-9991","AQS","41",".","."
"12/22/2006","41","Ozone","Centennial","56-001-9991","AQS","41",".","."
"12/23/2006","41","Ozone","Centennial","56-001-9991","AQS","41",".","."
"12/24/2006","38","Ozone","Centennial","56-001-9991","AQS","38",".","."
"12/25/2006","38","Ozone","Centennial","56-001-9991","AQS","38","17","."
"12/27/2006","32","Ozone","Centennial","56-001-9991","AQS","32",".","."
"12/28/2006","31","Ozone","Centennial","56-001-9991","AQS","31",".","."
"12/29/2006","46","Ozone","Centennial","56-001-9991","AQS","46",".","."
"12/30/2006","44","Ozone","Centennial","56-001-9991","AQS","44",".","."
"12/31/2006","44","Ozone","Centennial","56-001-9991","AQS","44","26","."
